,text,label,telegram_id
1595,количество подтопленных жилых домов в населенных пунктах херсонской области выросло почти до тыс экстренные службы каховскаягэс,2,124590
1596,горсовет принял отставку главы смоленска андрея борисова,2,124591
1597,предоставление дальнейшей помощи украине и репутация байдена зависят от результатов украинского контрнаступления politico об этом сми сообщили высокопоставленные официальные лица сша беспокойство в вашингтоне также растет по мере того как украинские боевики наносят удары по российской территории что привело к ряду строгих предупреждений в частном порядке по дипломатическим каналам пишет американское издание tmervvoenkor,2,46952
1598,представители ростеха и руководители шахты прибыли в поселок малышева чтобы пообщаться с бастующими шахтерами на переговоры приехали глава департамента по труду дмитрий антонов и министр промышленности региона сергей пересторонин,2,124593
1599,африканские государства которые ранее выступили с инициативой примирить москву и киев намерены предложить рф и украине свое посредничество при обмене военнопленными сообщили известиям российские дипломатические источники при этом как такового мирного плана на бумаге страны континента пока не представили,2,124592
1600,инсайд наш источник в оп рассказал что всу третий день пытаются штурмовать российскую первую линию обороны но результата нет наша техника не успевает вступить даже в бой как ее накрывают артой что приводит к большим потерям и возврату на свои позиции за три дня мы потеряли больше десяти танков leopard которые не сделали и залпа по врагу,1,18191
1601,что западная пресса пишет об украинском наступлении washington post согласно заявлениям киева четко выраженного начала наступления и объявления о нем не предполагалось new york times убедительным свидетельством того что наступление началось стало применение украинцами немецких танков leopard и американских боевых машин bradley также были задействованы некоторые из новых бригад которые украина сформировала для контрнаступления это указывает что оно идет полным ходом politico американские чиновники убеждены что от успеха зависит глобальная репутация байдена провал перечеркнет одно из знаковых международных достижений белого дома,2,205212
1602,предприятия рф сохраняют высокую зависимость от импортного оборудования несмотря на декларируемую политику импортозамещения промышленности потребуется около лет для сокращения доли иностранного оборудования и комплектующих полный отказ от иностранной техники возможен только для промпредприятий считают в центре конъюнктурных исследований высшей школы экономики независимая газета briefly,27,124594
1603,история происхождения капитала и подтверждение налоговой чистоплотности для открытия банковского счета в израиле детали для банков израиля важна чистота денежных средств и налоговая чистоплотность при открытии банковского счета они проверяют законность происхождения капитала поэтому клиентам может быть предложено документально подтвердить происхождение денежных средств и предоставить юридическое заключение о налоговой чистоплотности решение специалисты emet law firm специализируются на предоставлении заключений о происхождении капитала и налоговой чистоплотности гарантируя что ваша финансовая деятельность соответствует всем необходимым нормам и требованиям стоимость usd за одно юридическое заключение о происхождении капитала и налоговой чистоплотности emet предлагает комплексный юридический анализ ваших активов подготовку юридического заключения о происхождении денежных средств оценку налоговой чистоты ваших финансовых операций консультации по соблюдению международных и национальных финансовых норм полное соблюдение конфиденциальности и безопасности ваших данных __эксперты emet могут оказать комплексное сопровождение в получении гражданства израиля и в открытии банкового счета __ свяжитесь с нами прямо сейчас и получите бесплатную консультацию александр непомнящий __управляющий партнер emet law firm avnlawfirmemetcom получить консультацию новости и экспертиза на канале lawfirmemet,14,38190
1604,почему всем вечно нужны доллары вас не тошнит от этого любое экономическое потрясение и вечно все носятся с этим долларом как будто в нем смысл жизни смешно и порой даже глупо мыслить надо учиться шире умные покупают наши акции за рубли к примеру сбер вырос с до за полгода иркут производит истребители наши вырос с до а уж про позитив айти вообще молчу там роста тк он попал в тему импортозамещения лучше доллара не так ли а еще есть логистический сектор разворот на китай помог заработать чтобы находить такие компании надо читать правильные каналы собрали для наших подписчиков лучшие экономические каналы для удобства в одну папку ссылка ниже подписывайтесь полезныйсписок,27,1606
1605,для решения проблемы с дефицитом комплектующих для самолетов и которые ранее закупались на украине может быть привлечена китайская промышленность такая идея обсуждалась на заседании рабочей группы росавиации по разработке предложений по поддержанию летной годности парка воздушных судов региональной авиации которое состоялось во вторник июня об этом рбк рассказали три источника знакомых с итогами совещания,29,157462
1606,пушилин заявил в интервью риа новости что про мир говорить рано украина должна быть повержена он добавил что понимает мирные устремления китая и стран африки но по поводу инициативы ватикана испытывает определенный скепсис,2,205213
1607,wildberries объявила что снимает временные ограничения на вывод средств из личных кабинетов продавцов в отношении которых вела проверку но компания также намерена предъявить официальные претензии тем кто использовал нелегальные способы продвижения на площадке при этом предложит урегулировать ситуацию в досудебном порядке,9,205214
1608,уголь из днр по логистическим цепочкам поставляется и в страны европы и в азиатские государства рассказал денис пушилин в интервью риа новости,2,124595
1609,сооснователь ethereum виталик бутерин и основатель polygon сандип наилвал выделили дополнительно млн на исследования и прочие проекты виталикбутерин,7,31419
1610,в роструде напомнили что следующая рабочая неделя будет четырехдневной изза дня россии празднование дня россии в этом году выпадает на понедельник поэтому выходные продлятся с по июня рабочая неделя начнется во вторник июня и продлится до пятницы июня в роструде также напомнили что наличие дополнительного выходного никак не скажется на зарплатах сотрудников получающих оклад подписывайтесь на газетуru,27,16181
1611,в запорожской области создано народное ополчение вместе с полицией и военной комендатурой ополченцы заступят на патрулирование врио губернатора запорожской области балицкий,12,157463
1612,заявление начальника прессцентра группировки восток на южнодонецком направлении подразделениями группировки войск восток при поддержке артиллерии и авиации нанесено огневое поражение противнику уничтожено танков бронеавтомобилей и живая сила националистов средствами пво сбиты два бла типа фурия и два лелека на запорожском направлении уничтожено до танков бмп шесть бронеавтомобилей и живая сила противника b ходе контрбатарейной борьбы уничтожены два орудия артиллерии всу в районе степногорска и миномётный расчёт в районе каменского военнослужащие группировки восток проявляют мужество и героизм при выполнении боевых задач командир орудия самоходноартиллерийского взвода мотострелковой бригады группировки старший сержант евгений посерюгин в районе населённого пункта березовое выполнял боевую задачу по поражению целей находясь под огневым воздействием противника в результате грамотных действий расчёта орудия под командированием сержанта посерюгина были уничтожены миномётный расчёт мтлб взводных опорных пункта и гранатометный расчёт националистов,2,43617
1613,власти в четырех новых регионах россии приступили к работе по переформатированию информационного пространства одна из задач которая стоит перед этими субъектами федерации начать активнее работать с социальноэкономической повесткой и повесткой созидания говорят три источника издания близкие к властям новых субъектов федерации ситуация такова что события в новых регионах вызывают повышенное внимание общественности и сми но информация нужная и полезная для самих жителей регионов в этом потоке либо отсутствует совсем либо находится в тени других событий ведомости briefly,12,124596
1614,в умани черкасской области предположительно было попадание по крупному складу бк в соцсетях появилось видео как утверждается с моментом детонации боеприпасов после прилёта,2,79685
1615,турецкий denizbank без объяснения списал суммы до у клиентов из россии и начал закрывать их счета в валюте в поддержке банка говорят что помочь ничем не могут советуют обращаться в отделение отмечают что якобы им пришло такое указание сверху в банковском приложении уведомление о списании отмечено как комиссия за управление счетом,27,205215
1616,мэр смоленска андрей борисов скорее всего покинет смоленскую область источники называют в числе возможной прописки борисова ивановскую область те в смоленске борисову судя по всему применения не нашлось и ни о каком продолжении карьеры в областной думе и тем более прости господи в совете федерации речи не идёт и идти не может smolleaks,1,124597
1617,турецкий банк deniz начал на этой неделе списывать со счетов клиентовграждан рф суммы до долларов и закрывать их счета в валюте при этом объяснений от банка не поступило рассказали риа новости клиенты банка,2,157464
1618,часть симферополя осталась без света электричество отключили изза проведения ремонтных работ список адресов смотрите на нашем сайте крым,29,47957
1619,в последнюю пару лет нейротехнологии и технологии ии развиваются с колоссальной скоростью а то что происходит на стыке этих двух областей просто выпадает из наших представлений о реальности оказываясь гдето между фантастикой и магией в вышедшем лет назад романе виктора пелевина iphuck живописно показана огромная роль технологий транскраниальной магнитной стимуляции мозга для всех аспектов жизни людей в конце века гениальный технопровидец нашего времени ошибся лишь в одном в сроках технологии транскраниальной магнитной электрической и прочей стимуляции уже в первой половине этого века кардинально изменят жизнь людей как они будут учиться и отдыхать работать и развлекаться применение ии имеет все шансы решить задачу дешифрации неподъемную для человеческого интеллекта просто изза колоссального объема данных о поведении десятков миллиардов нейронов когда это произойдет технологии влияния на мышление и поведение людей станут абсолютно всесильны утаить свою нелюбовь к начальнику или президенту для обычного человека станет столь же трудно как сегодня трудно обмануть детектор лжи при ответах на бинарные вопросы ну а зная мысли человека и имея возможность прямой стимуляции его мозга можно добиться от него чего угодно от любого преступления до мгновенного суицида briefsmi,9,124598
1620,доллар выше рублей на бирже впервые с апреля,5,157465
1621,всу выпустили несколько ракет из рсзо ураган по белгородской области по предварительным данным ракеты были выпущены около девяти часов вечера со стороны волчанска все они были сбиты в результате атаки осколками ракет были повреждены около автомобилей и несколько домов в поселке разумное белгородской области в то же время украина обстреляла градами поселок шебекино всего по поселку было выпущено около снарядов в результате обстрела были повреждены несколько зданий,2,18433
1622,тероборона в россии а почему везде не как в крыму интересную фразу в связи с этим сказал губернатор полуострова сергей аксенов __наше крымское ополчение сейчас не могу говорить количество но сил и средств более чем достаточно для выполнения задач по защите крыма у нас сформировано все командиры назначены все побывали в своих зонах ответственности__ ведь можно же если постараться хотя крым территория во многом особая как и его губернатор и конечно нужен новый закон или указ президента,1,47958
1623,уже не раз говорил о том что крайне сложно найти адекватную стоматологическую клинику не говоря уже о докторе который знает и могёт сегодняшняя статья посвящена очередному случаю непрофессионализма с которым мне пришлось столкнуться вы скажете а как же врачебная этика да ну её нахрен когда дело касается здоровья пациента карательная стоматология или нижегородская резня,18,57028
1624,в госдуме предлагают обязать образовательные онлайнплатформы лицензировать курсы дополнительного профессионального образования дпо по замыслу депутатов рособрнадзор и росаккредитация будут привлекать для проверки содержания учебных программ отраслевые вузы высшие образовательные заведения зачастую сами предлагают программы дпо поэтому участники рынка сомневаются в их объективности и опасаются что реализация идеи повлияет на стоимость и скорость запуска курсов коммерсант briefly,4,124599
1625,операторы квадрокоптеров армейского корпуса вво доставили подарки в украинский окоп на угледарском направлении voin_dv,2,46271
1626,в запорожской области создано народное ополчение вместе с полицией и военной комендатурой ополченцы заступят на патрулирование врио губернатора запорожской области балицкий,12,79686
1627,в запорожской области создано народное ополчение первые бойцы уже приняли присягу новое подразделение совместно с органами полиции и военной комендатуры заступит на патрулирование и охрану правопорядка в области tmervvoenkor,2,46953
1628,в запорожской области рф появилось народное ополчение ополченцы вместе с полицией и военной комендатурой начнут патрулирование сообщил врио губернатора балицкий,2,43618
1629,курс доллара превысил впервые с апреля к закрытию предыдущего дня курс евро растет на до selfinvestor,5,9923
1630,устроившие забастовку в свердловской области шахтеры мариинского прииска требуют встречи с губернатором куйвашевым по нашим данным горняки отказываются выходить несмотря на предупреждение ростеха уволить недовольных пишет канал время госзакупок,2,124600
1631,компания wildberries решила снять временные ограничения по выводу средств из личных кабинетов всех продавцов которых проверяли в связи с использованием несанкционированной схемы продвижения информационных материалов на сайте ретейлера об этом сообщили тасс в компании там добавили что компания планирует предъявить претензии всем лицам получившим необоснованную выгоду за счет незаконного использования ресурсов компании снятие временных ограничений на вывод средств продавцов будет завершено в течение ближайших часов уточнил ретейлер,29,157466
1632,в запорожской области создали народное ополчение ополченцы заступят на патрулирование вместе с полицией и военной комендатурой заявил назначенный россией врио главы администрации области евгений балицкий ранее член российской администрации запорожской области владимир рогов сообщал что украина на протяжении нескольких дней предпринимает попытки начать полномасштабное наступление на запорожском направлении,2,20032
1633,синоптики изза продолжающихся второй день в приморье ливней предупредили о резком подъёме уровня воды в реках южных западных и восточных районов региона и риске подтопления низин и участков дорог сообщает примгидромет primamedia публикует кадры последствий стихии,2,124601
1634,все ближе к блокировке google и youtube пока рабочая датаосень но возможно перенесут на декабрь,4,124604
1635,компания аэрофлот предлагает пилотам переучиваться с boeing и airbus на,29,10556
1636,двое рабочих погибли один получил травмы при взрыве на заводе бетоносмесительного оборудования в златоусте кпчелябинск,2,124605
1637,накрытие группы солдат всу огнём из агс в районе белогоровки на северском направлении dkulko,2,46272
1638,разработчики ethereum утвердили детали будущего апгрейда dencun которое ожидается в этом году основным компонентом обновления станет известное также как protodanksharding оно предполагает новый тип транзакций и призвано уменьшить затраты газа при работе роллапов в решениях второго уровня прочие изменения уменьшает комиссии за хранение ончейнданных и оптимизирует блочное пространство повышает эффективность работы кроссчейнмостов и стейкинговых пулов вносит незначительные изменения в ethereum virtual machine удаляет код который может препятствовать работе смартконтрактов ethereum,7,31420
1639,на северном молу в севастополе ориентировочно с флот будет проводить очередную тренировку расчетов ппдо с практической стрельбой сообщил губернатор севастополя михаил развожаев,2,47959
1640,крупнейшие российские миллиардеры продолжают получать доходы от дивидендов в условиях санкций пишет bloomberg по данным агентства пять бизнесменов из нефтяной никелевой и минеральной отраслей с года получили около млрд выплат от своих компаний однако изза санкций они переориентировали свои инвестиции на российский рынок banksta,5,38191
1641,adidas вернётся на российский рынок под другим названием спустя год после ухода по данным сми открытие планируется ноября компания подписала контракт с ливанской daher которая недавно перезапустила zara bershka и pullbear,9,79687
1642,министр обороны украины алексей резников сказал что украина допускает возможность переговоров и мирного соглашения если россия изменит заявленные ранее цели сво сми,2,157467
1643,проект briefрегионы приглашает региональные редакции принять участие в формировании картины дня присылайте ваши новости только действительно формирующие повестку дня в briefregions_bot,29,124606
1644,сбер опубликовал финансовый отчет по рпбу за пять месяцев года чистая прибыль банка с января по май достигла млрд рублей больше всего на рост прибыли повлияли высокая потребительская активность и сохранение темпов кредитования как вчера уже сообщал один из вицепрезидентов банка общий объем кредитного портфеля продемонстрировал рост на и превысил трлн рублей за май банк выдал максимальный объем кредитов с начала года млрд рублей физлицам и трлн рублей юрлицам эксперты продолжают считать акции банка драйвером роста для всего российского рынка финансов,27,124607
1645,средства для охраны окружающей среды хотят направлять на обслуживание и ремонт канализации а также стройку очистных сооружений с таким обращением в адрес вицепремьера виктории абрамченко выступило архангельское областное собрание депутатов известия briefly,12,124608
1646,__данные tradingview __открытие_рф selfinvestor,26,9924
1647,число погибших в результате подрыва каховской гэс выросло до шести сообщили риа новости в экстренных службах,2,205216
1648,в харькове взрывы,2,20260
1649,министерство иностранных дел южной кореи вызвало посла китая в знак протеста против комментариев об отношениях сеула и вашингтона yonhap,2,124609
1650,борцы с нацизмом,26,20261
1651,июня в йошкароле состоится ежегодный кубок главы городского округа город йошкарола по пляжному волейболу среди мужских и женских команд спортивное мероприятие пройдет в парке имени йошкаролы соревнования пройдут с до часов регистрация участников будет проходить с до часов официальное открытие турнира начнется в сообщает прессслужба мэрии йошкаролы,16,18974
1652,в брянской области караульный выстрелил в девушку которая ночью подошла к военной части инцидент произошёл вчера вечером в одном из посёлков брянской области неподалёку от российскоукраинской границы около часов местная жительница приблизилась к военной части в этот момент в карауле находился рядовой и военнослужащий несколько раз предупредил девушку что она находится рядом с запретной зоной однако как утверждает рядовой на замечания она не реагировала и выстрелил пуля попала девушке в область таза пострадавшую госпитализировали в больницу назначена проверка,29,18435
1653,ft жители пострадавших от наводнения городов и сел на украине сообщают о тяжелой ситуации что противоречит риторике официальных лиц рф которые преуменьшают серьезность бедствия последовавшего за прорывом дамбы с тех пор официальные лица предоставили немного еды жилья и медицинской помощи но несколько добровольцев раскритиковали эту реакцию как слишком медленную и вялую жители сообщали что российские солдаты охраняли блокпосты и не разрешали местным жителям уезжать а у многих жителей конфисковали лодки в первый день наводнения сообщения от жителей рисуют мрачную картину дома машины и животные унесены мощными паводковыми водами многие жители забрались на крыши домов и ждали пока добровольцы переправят их на лодках в то время как другие бежали на возвышенности спасаясь от быстро поднимающейся воды ситуация остается критической многие жители все еще находятся в затруднительном положении и просят о помощи между тем на другом берегу реки где российские войска жестко контролируют местное население жители заявили что подобной спасательной операции не было и что установленные москвой власти не отреагировали на катастрофу подписаться,1,124610
1654,петербуржцам рассылают смсповестки в военкомат тем кто приходит как и просят для сверки данных предлагают заключить контракт с российской армией пишет издание ротонда,14,157468
1655,китай впервые поставил рф военную технику для войны bild новом видео р кадыров показал китайские бронеавтомобили от компании shaanxi baoji special vehicles manufacturing поступившие ахмат глава чечни сам проехался за рулём и сообщил что боевые машины будут задействованы в сво замредактора bild юлиан рёпке пишет что пока неясно заключен ли официальный договор между москвой и пекином но с уверенностью можно сказать что без одобрения компартии кнр это не могло произойти поэтому это вряд ли частная покупка tmervvoenkor,2,46956
1656,в периоды ограниченного уровня мобилизации протестного электората оппозиционные партии в борьбе за колеблющегося избирателя чаще обращаются к экологической тематике экологическая повестка может сыграть особую роль в рамках кампаний по выборам в заксобрания например в башкирии бурятии хакасии иркутской и кемеровской областях губернаторских кампаниях в красноярском и алтайском краях дмитрий орлов,14,124611
1657,в харькове был слышен свист потом взрыв на пво не похоже,2,20262
1658,ущерб от затопивших владивосток ливней предварительно оценен в млн рублей сообщила мэрия,2,205217
1659,доллар минуту стоил рубля banksta,5,38192
1660,результаты еженедельного опроса фом июня года фом,23,124612
1661,депозиты россиян в иностранных банках за год выросли на до трлн рублей это рекорд за всё время публикации данных с в основном россияне открывают счета и вклады в странах снг и турции в цб считают что тенденция накопления средств вне россии усиливает риски в случае введения ограничений на активы россиян,27,10557
1662,предоставление дальнейшей помощи украине и репутация джо байдена зависят от результатов украинского контрнаступления politico я это месяца четыре говорю но начало странное оно не провальное никакой катастрофы точно нет но оно слишком предсказуемое и без сопутствующих элементов которые по идее должны были быть,25,20263
1663,fpvдроны группировки отважные наводят шороху на позициях всу фронт сватовокременная,2,46273
1664,что такое родина для бойца чвк вагнер пригожин подписаться,1,1607
1665,автоваз планирует начать производство автомобилей lada granta оснащенных антиблокировочной системой тормозов abs летом года об этом рассказал глава компании максим соколов в кулуарах выставки евразия наш дом на vesta в базовом варианте они уже установлены практически с момента запуска конвейера что касается granta мы планируем возобновить эту функцию уже летом этого года сказал он,27,157469
1666,премьерминистр японии фумио кисида и президент украины владимир зеленский поговорили по телефону в пятницу сообщает агентство kyodo со ссылкой на правительственный источник не приводя подробностей разговора,2,124614
1667,сообщается о прилете боевого беспилотника в жилой дом в воронеже,2,20264
1668,adidas готовится вернуться в россию магазины могут открыться ноября утверждает mash в россии осталось около торговых точек этого бренда другие новости к этому часу курс доллара превысил рубля впервые с апреля евро также вырос и стоит рублей ущерб от затопивших владивосток ливней предварительно оценили в млн рублей суточный объем осадков в городе побил рекорд давности и составил миллиметров министр обороны украины резников заявил что в киеве допускают возможность переговоров если россия изменит цели сво подписывайтесь на газетуru,29,16182
1669,за последние три года цены на первичную недвижимость в россии удвоились что является редким явлением на рынке недвижимости вторичное жильё сейчас стоит дешевле первичного что не наблюдалось уже лет ипотечная ставка также ниже ключевой ставки цб что является необычным явлением belaya_kaska,27,124615
1670,shot предположительно сбитый бпла со взрывчаткой врезался в жилой дом в воронеже местные жители слышали два взрыва,2,124616
1671,в воронеже взрыв по предварительным данным в окно жилого дома врезался беспилотник официальной информации пока нет,2,18436
1672,предположительно сбитый бпла со взрывчаткой врезался в жилой дом в воронеже местные слышали два взрыва информация о пострадавших уточняется,2,79688
1673,министр обороны украины алексей резников сказал что украина допускает возможность переговоров и мирного соглашения если россия изменит заявленные ранее цели сво обворовал армию украл часть американской помощи крал на еде солдатам а теперь устал и готов договариваться,2,20265
